id,drawing_number,revision,part_name,customer_name,item_code,r2_key,file_name,type,is_active,created_at,created_by,issue_date,package_size,oil_group,pallet_type,boxes_per_pallet,shelf_life,item_number
019c0a9d-43dd-49ef-aacc-216269fd2f76,D-0280,00,ENEOS Eco Plus CF 40,ENEOS,40001420,drawing/D-0280_rev00_1784096721192.pdf,40001420 D-0280 rev.00 ENEOS Eco Plus CF 40.pdf,drawing,true,2026-07-15 06:25:21.871688+00,yeanyeen,2024-10-08,6 x 3 L.,ENGINE OIL,,30,,
02908eb0-fd4f-4a6f-802b-471f122fa6b1,SM-OR-0031,00,PTT HINO GEAR OIL GP 80W90 GL-4,PTTOR,407697,master/SM-OR-0031_rev0_1784528497511.pdf,407697 SM-OR-0031 rev.0 PTT HINO GEAR OIL GP 80W90 GL-4.pdf,master,true,2026-07-20 06:21:39.014624+00,yeanyeen,2026-03-19,5 x 6 L.,GEAR OIL,พลาสติก,24,5 years,61653013A700A
03ae3921-87aa-4d28-9f1a-c8044e1f878d,D-0072,00,YAMALUBE RS4GP 10W40 (90793-AT500-C0),ENEOS,40002089,drawing/D-0072_rev00_1784278907472.pdf,40002089 D-0072 rev.00 YAMALUBE RS4GP 10W40 (90793-AT500-C0).pdf,drawing,true,2026-07-17 09:01:49.425984+00,yeanyeen,2026-07-15,1 x 12 L.,ENGINE OIL,,50,2 years,
06a6ca7a-5fd2-48dd-a68a-fd85c02d52a8,D-0152,04,HONDA P. GOLD 4T JASO MA 10W-30-New design (08233-2MAK1LT3),ENEOS,40001659,drawing/D-0152_rev04_1784088594753.pdf,40001659 D-0152 rev.04 HONDA P. GOLD 4T JASO MA 10W-30-New design (08233-2MAK1LT3).pdf,drawing,true,2026-07-15 04:09:55.812883+00,yeanyeen,2024-03-21,1 x 12 L.,ENGINE OIL,,55,,
0786bfa3-f0ac-402a-be4d-95aa5149212f,D-0333,01,ENEOS FLUSHING OIL,ENEOS,40001713,drawing/D-0333_rev01_1784096100003.pdf,40001713 D-0333 rev.01 ENEOS FLUSHING OIL.pdf,drawing,true,2026-07-15 06:15:01.206032+00,yeanyeen,2023-08-29,6 x 3 L.,ENGINE OIL,ไม้,30,,
0799ab9d-d7be-49b8-81bc-7de4ac30ad65,D-0397,01,ENEOS X 5W-40 SP PREMIUM FULLY SYN,ENEOS,40001842,drawing/D-0397_rev01_1783931599213.pdf,40001842 D-0397 rev.01 ENEOS X 5W-40 SP PREMIUM FULLY SYN.pdf,drawing,true,2026-07-13 08:33:20.096459+00,yeanyeen,2024-10-08,4 x 4 + 1 L.,,,32,,
0bea111e-b6c2-43dc-94dc-bc2bc9b9cbd1,D-0376,03,ENEOS DIESEL PLUS CI-4 10W-30,ENEOS,40001809,drawing/D-0376_rev03_1784096124882.pdf,40001809 D-0376 rev.03 ENEOS DIESEL PLUS CI-4 10W-30.pdf,drawing,false,2026-07-15 06:15:26.347455+00,yeanyeen,2026-01-26,1 x 18 + 3 L.,ENGINE OIL,,24,4 years,
0e2d366c-4b54-4701-8be5-ea512aa368f8,D-0443,01,YAMALUBE SN MB 10W-40 Full syn,ENEOS,40002086,drawing/D-0443_rev01_1784008959400.pdf,40002086 D-0443 rev.01 YAMALUBE SN MB 10W-40 Full syn.pdf,drawing,true,2026-07-14 06:02:40.742566+00,yeanyeen,2026-05-26,1 x 12 L.,ENGINE OIL,,50,2 years,
136618f0-b264-44ca-bf22-61ffd8cbb625,D-0409,01,Honda Marine Gear Oil GL-4 90,ENEOS,40001923,drawing/D-0409_rev01_1783931613337.pdf,40001923 D-0409 rev.01 Honda Marine Gear Oil GL-4 90.pdf,drawing,false,2026-07-13 08:33:34.059947+00,yeanyeen,2024-12-17,1 x 24 L.,GEAR OIL,,,,
13d1bac6-db4b-494a-90a6-2c2eaaf2e488,D-0325,00,METAL CAN YAMALUBE SN MB 10W-40 Full syn,ENEOS,40001710,drawing/D-0325_rev00_1784096097045.pdf,40001710 D-0325 rev.00 METAL CAN YAMALUBE SN MB 10W-40 Full syn.pdf,drawing,true,2026-07-15 06:14:58.069482+00,yeanyeen,2021-06-08,1 x 12 L.,ENGINE OIL,,,,
14799f5e-857f-4ca5-b09c-40bce45460ef,D-0276,01,HONDA MARINE OIL 5W40,ENEOS,40002099,drawing/D-0276_rev01_1784008954776.pdf,40002099 D-0276 rev.01 HONDA MARINE OIL 5W40.pdf,drawing,false,2026-07-14 06:02:36.149209+00,yeanyeen,2026-05-19,4 x 4 L.,ENGINE OIL,,40,2 years,
14bdfbc0-8a5b-4359-9fb2-9c4532c5cc9b,D-0291,01,ENEOS GEAR OIL GL-4 75W-90,ENEOS,40001584,drawing/D-0291_rev01_1784088569760.pdf,40001584 D-0291 rev.01 ENEOS GEAR OIL GL-4 75W-90.pdf,drawing,true,2026-07-15 04:09:33.197893+00,yeanyeen,2024-10-31,4 x 4 L.,GEAR OIL,ไม้,40,2 years,
152de9d9-b1fd-4077-ba11-52aadc152f10,SM-OR-0020,00,PTT GL-1 #140 NP,PTTOR,404286,master/SM-OR-0020_rev0_1784528484530.pdf,404286 SM-OR-0020 rev.0 PTT GL-1 #140 NP.pdf,master,true,2026-07-20 06:21:25.4788+00,yeanyeen,2025-09-05,5 x 4 L.,GEAR OIL,พลาสติก,40,5 years,61653016B701A
166cd747-a663-492e-8335-a4c328c6fe72,D-0406,01,"ENEOS X PRIME 5W-40 API SP, ACEA C3-21 +POLO",ENEOS,40001912,drawing/D-0406_rev01_1783931609148.pdf,"40001912 D-0406 rev.01 ENEOS X PRIME 5W-40 API SP, ACEA C3-21 +POLO.pdf",drawing,true,2026-07-13 08:33:29.83654+00,yeanyeen,2025-01-29,4 x 4 + 1 L.,,,24,,
177d0006-dcee-4857-8691-0a4103090396,D-0153,02,HONDA PROTECH 4T JASO MA 30,ENEOS,40001657,drawing/D-0153_rev02_1784088592092.pdf,40001657 D-0153 rev.02 HONDA PROTECH 4T JASO MA 30.pdf,drawing,true,2026-07-15 04:09:53.124858+00,yeanyeen,2021-07-16,0.7 x 12 L.,ENGINE OIL,,,,
1881a5c9-8729-4ce1-8996-7a4f3502e9f8,D-0180,01,ENEOS DIESEL PLUS CI-4 20W-50,ENEOS,40001429,drawing/D-0180_rev01_1784096724135.pdf,40001429 D-0180 rev.01 ENEOS DIESEL PLUS CI-4 20W-50.pdf,drawing,true,2026-07-15 06:25:24.752672+00,yeanyeen,2022-08-19,1 x 12 L.,ENGINE OIL,ไม้,20,,
1891ad6b-00bf-4650-8462-9fcd5361d32f,D-0417,02,ENEOS SUPER FULLY SYN COMMONRAJL 5W-40+PREMIUM,ENEOS,40001939,drawing/D-0417_rev02_1783928225598.pdf,40001939 D-0417 rev.02 ENEOS SUPER FULLY SYN COMMONRAJL 5W-40+PREMIUM.pdf,drawing,false,2026-07-13 07:37:06.680681+00,yeanyeen,2026-03-05,3 x 6 + 1 L.,,,18,4 years,
1a365417-707e-4f11-a464-59e447ccff15,D-0345,00,ENEOS 0W-20 SP ECO FULLY SYN,ENEOS,40001767,drawing/D-0345_rev00_1784096105622.pdf,40001767 D-0345 rev.00 ENEOS 0W-20 SP ECO FULLY SYN.pdf,drawing,true,2026-07-15 06:15:06.817558+00,yeanyeen,2022-04-11,4 x 3 + 1 L.,ENGINE OIL,,,,
1b46c118-f940-435d-99e3-bce8d515125b,E-0040,01,ENEOS DIESEL OIL GRAND CI-4/SL 15W40,ENEOS,40001497,drawing/E-0040_rev01_1784096746034.pdf,40001497 E-0040 rev.01 ENEOS DIESEL OIL GRAND CI-4/SL 15W40.pdf,drawing,true,2026-07-15 06:25:46.642108+00,yeanyeen,2023-12-26,4 x 5 L.,ENGINE OIL,,,,
1ca144c0-40a1-4cdf-85ef-ea54b6328c53,D-0409,01,Honda Marine Gear Oil GL-4 90,ENEOS,40001923,drawing/D-0409_rev01_1783931614325.pdf,40001923 D-0409 rev.01 Honda Marine Gear Oil GL-4 90.pdf,drawing,true,2026-07-13 08:33:35.037649+00,yeanyeen,2024-12-17,1 x 12 L.,GEAR OIL,,12,,
1ddfa2cc-4783-45b8-a421-7ae7c72b2a66,SM-OR-0027,00,PTT GL-1 #90 NP,PTTOR,404283,master/SM-OR-0027_rev0_1784528493579.pdf,404283 SM-OR-0027 rev.0 PTT GL-1 #90 NP.pdf,master,true,2026-07-20 06:21:34.635296+00,yeanyeen,2025-10-06,1 x 10 L.,GEAR OIL,พลาสติก,96,5 years,61653002B792A
1f2b1b3b-b9b5-46c1-aad8-fb54561a3465,D-0120,02,HONDA FINAL GEAR OIL (08268-M99K0ZT3),ENEOS,40001664,drawing/D-0120_rev02_1784096078970.pdf,40001664 D-0120 rev.02 HONDA FINAL GEAR OIL (08268-M99K0ZT3).pdf,drawing,true,2026-07-15 06:14:40.391719+00,yeanyeen,2022-03-08,0.12 x 24 L.,GEAR OIL,,,,
2038eaa4-e5ee-455b-ac0d-70681d9fffa1,SM-OR-0016,00,"PTT GL-1 #90 (24/0.25L) ""EXPORT""",PTTOR,409342,master/SM-OR-0016_rev0_1784528480284.pdf,"409342 SM-OR-0016 rev.0 PTT GL-1 #90 (24/0.25L) ""EXPORT"".pdf",master,true,2026-07-20 06:21:21.316078+00,yeanyeen,2025-09-05,0.25 x 24 L.,GEAR OIL,พลาสติก,80,5 years,61653002A769E
21588b73-a2e6-4d7a-8279-05062f4722db,D-0382,00,ENEOS GEAR OIL GL-5 85W-140,ENEOS,40001836,drawing/D-0382_rev00_1783929095777.pdf,40001836 D-0382 rev.00 ENEOS GEAR OIL GL-5 85W-140.pdf,drawing,false,2026-07-13 07:51:36.678277+00,yeanyeen,2023-05-24,5 x 4 L.,GEAR OIL,,32,,
224073cc-e149-4995-b4ae-76ef7bcbc585,E-0093,00,PRO HONDA STANDARD MA 10W30 (EXPORT),ENEOS,40002002,drawing/E-0093_rev00_1783928509809.pdf,40002002 E-0093 rev.00 PRO HONDA STANDARD MA 10W30 (EXPORT).pdf,drawing,false,2026-07-13 07:41:50.873009+00,yeanyeen,2025-05-08,1 x 12 L.,,,55,,
22b82ecd-6c04-4fed-9fe6-961a5da0c919,D-0211,07,SUZUKI ECSTAR V5000 10W-40,ENEOS,40001446,drawing/D-0211_rev07_1784096736858.pdf,40001446 D-0211 rev.07 SUZUKI ECSTAR V5000 10W-40.pdf,drawing,true,2026-07-15 06:25:37.49119+00,yeanyeen,2024-09-20,4 x 4 L.,ENGINE OIL,,40,,
22e905b2-1399-4a4b-9168-d4277fd5435f,D-0385,01,ENEOS POWER 4T JASO MA 20W-40,ENEOS,40001811,drawing/D-0385_rev01_1783929076958.pdf,40001811 D-0385 rev.01 ENEOS POWER 4T JASO MA 20W-40.pdf,drawing,false,2026-07-13 07:51:18.02368+00,yeanyeen,2023-12-26,0.8 x 12 L.,ENGINE OIL,ไม้,55,,
255965a0-0c6f-40c9-8034-901aefe41c16,D-0414,00,ENEOS GEAR OIL GL-4 75W-90 (Nose Cone),ENEOS,40001929,drawing/D-0414_rev00_1783931615280.pdf,40001929 D-0414 rev.00 ENEOS GEAR OIL GL-4 75W-90 (Nose Cone).pdf,drawing,true,2026-07-13 08:33:36.234064+00,yeanyeen,2024-08-30,1 x 12 L.,GEAR OIL,,40,,
27701c96-f2a4-4915-9740-6b31a5c2d962,E-0088,00,New Multi Gear Eco GL-4 SAE 75W-80 TGO-9 (Mexico),ENEOS,40001521,drawing/E-0088_rev00_1784096749810.pdf,40001521 E-0088 rev.00 New Multi Gear Eco GL-4 SAE 75W-80 TGO-9 (Mexico).pdf,drawing,true,2026-07-15 06:25:50.454574+00,yeanyeen,2024-10-04,1 x 24 L.,GEAR OIL,ไม้,24,,
27e45066-92d4-4584-8195-7fc453598d29,D-0313,02,NISSAN PSFII POWER STEERING FLUID,ENEOS,40001066,drawing/D-0313_rev02_1784795682235.pdf,40001066 D-0313 rev.02 NISSAN PSFII POWER STEERING FLUID.pdf,drawing,true,2026-07-23 08:34:44.595933+00,yeanyeen,2025-03-10,0.5 x 12 L.,,,50,,
2806f476-a16d-4331-ba02-d61daa845077,D-0425,00,ENEOS DEPOSIT CLEANER -DIESEL,ENEOS,40001963,drawing/D-0425_rev00_1783928240016.pdf,40001963 D-0425 rev.00 ENEOS DEPOSIT CLEANER -DIESEL.pdf,drawing,true,2026-07-13 07:37:21.336814+00,yeanyeen,2024-11-09,200 ML X 12,,,130,,
2a8c83e6-cf5a-4175-a6f9-c5eac9bae35e,E-0094,00,1*12/1L Pro Honda Racing MA10W-40,ENEOS,40002003,drawing/E-0094_rev0_1783928512305.pdf,40002003 E-0094 rev.0 1*12/1L Pro Honda Racing MA10W-40.pdf,drawing,true,2026-07-13 07:41:53.205614+00,yeanyeen,2025-04-11,1 x 12 L.,,,,,
2aa5c143-847a-4376-b657-be5b8cf1368a,SM-OR-0025,00,PTT V-120 #40 NP (4/5L),PTTOR,404107,master/SM-OR-0025_rev0_1784528490896.pdf,404107 SM-OR-0025 rev.0 PTT V-120 #40 NP (4/5L).pdf,master,true,2026-07-20 06:21:31.927204+00,yeanyeen,2025-10-06,4 x 5 L.,ENGINE OIL,พลาสติก,40,5 years,61651014B701A
2accdf80-f137-46bb-bce0-6f5e8776cd70,D-0201,02,ENEOS TOP RACING SN 10W-30 + T-shirt,ENEOS,40001442,drawing/D-0201_rev02_1784096726540.pdf,40001442 D-0201 rev.02 ENEOS TOP RACING SN 10W-30 + T-shirt.pdf,drawing,true,2026-07-15 06:25:27.164358+00,yeanyeen,2021-09-21,4 x 4 + 1 L.,ENGINE OIL,,,,
2b4609e1-f228-4fa0-8a95-cee29462d9d2,E-0089,00,Super Hyp Oil Eco GL-5 SAE 80 (Mexico),ENEOS,40001520,drawing/E-0089_rev00_1784096749072.pdf,40001520 E-0089 rev.00 Super Hyp Oil Eco GL-5 SAE 80 (Mexico).pdf,drawing,true,2026-07-15 06:25:49.701818+00,yeanyeen,2024-10-04,1 x 24 L.,GEAR OIL,ไม้,24,,
2b8c096b-d8e3-4a7d-83b7-3a967946544d,D-0442,00,Yamalube 4AT MB SAE40,ENEOS,40002085,drawing/D-0442_rev00_1783928524522.pdf,40002085 D-0442 rev.00 Yamalube 4AT MB SAE40.pdf,drawing,false,2026-07-13 07:42:05.615932+00,yeanyeen,2026-03-17,0.8 x 12 L.,ENGINE OIL,,55,2 years,
2b97c9ca-9aa8-4aa0-a245-01d0e2c4a8bb,SM-OR-0014,00,PTT CHALLENGER GEAR-AT,PTTOR,,master/SM-OR-0014_rev0_1784528479026.pdf,SM-OR-0014 rev.0 PTT CHALLENGER GEAR-AT.pdf,master,true,2026-07-20 06:21:19.966615+00,yeanyeen,2025-11-29,1 x 1 L.,GEAR OIL,,,5 years,1-616570041356
2bbbed9b-504d-40e3-9af9-363635b28121,D-0419,01,Base oil 150SN,ENEOS,40000132,drawing/D-0419_rev01_1783993638513.pdf,40000132 D-0419 rev.01 Base oil 150SN.pdf,drawing,true,2026-07-14 01:47:19.514044+00,yeanyeen,2026-02-19,200 L.,ENGINE OIL,,,,
2cda8c14-bf39-4e6d-ba40-a1accf544007,E-0085,00,ENEOS COMMONRAIL FULLY SYN 5W-30 CJ-4 (Export),ENEOS,40001944,drawing/E-0085_rev00_1783928228160.pdf,40001944 E-0085 rev.00 ENEOS COMMONRAIL FULLY SYN 5W-30 CJ-4 (Export).pdf,drawing,false,2026-07-13 07:37:09.134317+00,yeanyeen,2024-09-11,1 x 24 L.,ENGINE OIL,,24,,
2d08d2b8-63b3-4557-8afa-2ca62fd27425,D-0409,00,Honda Marine Gear Oil GL-4 90,ENEOS,40001923,drawing/D-0409_rev00_1783931612220.pdf,40001923 D-0409 rev.00 Honda Marine Gear Oil GL-4 90.pdf,drawing,false,2026-07-13 08:33:32.916284+00,yeanyeen,2024-08-23,1 x 12 L.,GEAR OIL,CHEP,33,,
2eabdf88-0c8f-46e3-844c-b5a428d934a1,D-0438,01,ENEOS 4AT MB+SCOOTER GEAR OIL+P(NEW),ENEOS,40002028,drawing/D-0438_rev01_1783928513376.pdf,40002028 D-0438 rev.01 ENEOS 4AT MB+SCOOTER GEAR OIL+P(NEW).pdf,drawing,false,2026-07-13 07:41:54.375251+00,yeanyeen,2026-02-23,0.8 x 12 + 120 L.,GEAR OIL,,40,4 years,
301e41c1-d1e3-4a75-b284-d2ac3fef1f39,D-0373,04,ENEOS 4AT MB 10W40 + Premium,ENEOS,40001828,drawing/D-0373_rev04_1783993635584.pdf,40001828 D-0373 rev.04 ENEOS 4AT MB 10W40 + Premium.pdf,drawing,true,2026-07-14 01:47:16.871061+00,yeanyeen,2026-02-23,0.8 x 12 L.,ENGINE OIL,,55,4 years,
322c4e6f-c920-47d9-b398-f5e1367d129e,D-0327,00,SUZUKI ATF AW-1,ENEOS,40001460,drawing/D-0327_rev00_1784096739772.pdf,40001460 D-0327 rev.00 SUZUKI ATF AW-1.pdf,drawing,true,2026-07-15 06:25:40.432393+00,yeanyeen,2023-07-19,1 x 12 L.,GEAR OIL,,12,,
32b074dd-90c5-43ea-a68e-f3a2913d38b0,E-0071,00,HONDA FINAL GEAR OIL(08268-M99K0ZA3)-EXP Myanmar,ENEOS,40001820,drawing/E-0071_rev00_1783929079795.pdf,40001820 E-0071 rev.00 HONDA FINAL GEAR OIL(08268-M99K0ZA3)-EXP Myanmar.pdf,drawing,true,2026-07-13 07:51:20.813744+00,yeanyeen,2022-12-09,0.12 x 12 L.,GEAR OIL,,,,
32c022da-16f3-4581-b37d-51230309bce0,E-0081,00,ENEOS X PRIME 0W-20 (Export),ENEOS,40001946,drawing/E-0081_rev00_1783928231797.pdf,40001946 E-0081 rev.00 ENEOS X PRIME 0W-20 (Export).pdf,drawing,true,2026-07-13 07:37:13.223314+00,yeanyeen,2024-09-11,1 x 12 L.,,,,,
35670a57-aeff-4448-b090-de003a6b77e5,D-0135,03,ENEOS MOTO MA SAE 10W-40 +T shirt 4/Ctn,ENEOS,40001376,drawing/D-0135_rev03_1784096317403.pdf,40001376 D-0135 rev.03 ENEOS MOTO MA SAE 10W-40 +T shirt 4/Ctn.pdf,drawing,true,2026-07-15 06:18:38.92058+00,yeanyeen,2020-11-02,0.8 x 12 L.,ENGINE OIL,,,,
36f0061d-2d50-43d1-b50c-2b8f3b60a5a2,D-0156,04,DIAMOND ATF SP III,ENEOS,40000468,drawing/D-0156_rev04_1783570728675.pdf,40000468 D-0156 rev.04 DIAMOND ATF SP III.pdf,drawing,true,2026-07-09 04:18:51.498935+00,yeanyeen,2022-12-21,5 x 6 L.,,,,,
37ef2128-b94f-4eb1-a745-634d6d4a4233,D-0183,01,ENEOS DIESEL PLUS CI-4 15W-40,ENEOS,40001482,drawing/D-0183_rev01_1784096744435.pdf,40001482 D-0183 rev.01 ENEOS DIESEL PLUS CI-4 15W-40.pdf,drawing,true,2026-07-15 06:25:45.055796+00,yeanyeen,2021-03-18,6 x 3 + 1 L.,ENGINE OIL,ไม้,20,,
38c4abb7-7e42-4e72-a790-d6e68fdca009,SM-ENTH-0014,00,DAIMOND ATF SP III (Domestic)40000468,ENEOS,40000468,master/SM-ENTH-0014_rev0_1784272771448.pdf,40000468 SM-ENTH-0014 rev.0 DAIMOND ATF SP III (Domestic)40000468.pdf,master,true,2026-07-17 07:19:33.457786+00,yeanyeen,2025-05-20,6 x 5 L.,GEAR OIL,ไม้,24,2 years,6023670E800A
394e33d6-ca4e-4cc5-b3bf-9031342813a5,D-0375,03,ENEOS MOTO MA SAE 10W-40 + PREMIUM,ENEOS,40001825,drawing/D-0375_rev03_1783929088361.pdf,40001825 D-0375 rev.03 ENEOS MOTO MA SAE 10W-40 + PREMIUM.pdf,drawing,true,2026-07-13 07:51:30.067077+00,yeanyeen,2025-01-21,0.8 x 12 L.,,,55,,
39f8e632-d923-47dc-ada4-698ba47db607,D-0250,04,ENEOS COMMONRAIL CK-4 10W30+PREMIUM,ENEOS,40001565,drawing/D-0250_rev04_1784096752779.pdf,40001565 D-0250 rev.04 ENEOS COMMONRAIL CK-4 10W30+PREMIUM.pdf,drawing,true,2026-07-15 06:25:53.41204+00,yeanyeen,2024-10-15,6L+1L,ENGINE OIL,ไม้,24,,
3a7fc173-ba6d-49ca-ad57-4c924d3152a7,D-0156,05,DIAMOND ATF SP III (MSC99073 T),ENEOS,40000468,drawing/D-0156_rev05_1783570722949.pdf,40000468 D-0156 rev.05 DIAMOND ATF SP III (MSC99073 T).pdf,drawing,false,2026-07-09 04:18:48.439277+00,yeanyeen,2024-03-21,5 x 6 L.,,,,,
3e0b3a9f-179e-4846-9e81-dc9b6c44e9df,D-0410,00,ISUZU ATF WSI (THAI),ENEOS,40001937,drawing/D-0410_rev00_1783931620009.pdf,40001937 D-0410 rev.00 ISUZU ATF WSI (THAI).pdf,drawing,true,2026-07-13 08:33:40.68391+00,yeanyeen,2024-08-19,1 x 24 L.,,,55,,
405eaf92-1bfc-4da6-9ba4-b8d45f63691a,D-0379,01,ENEOS X PRIME 5W-30 +POLO,ENEOS,40001837,drawing/D-0379_rev01_1783931594724.pdf,40001837 D-0379 rev.01 ENEOS X PRIME 5W-30 +POLO.pdf,drawing,true,2026-07-13 08:33:15.505169+00,yeanyeen,2023-12-26,4 x 4 + 1 L.,,,24,,
42fcb259-4de4-4c6a-bde4-a1867ba9b132,SM-ENTH-0062,00,ENEOS SUPER FULLY SYN COMMONRAIL,ENEOS,,master/SM-ENTH-0062_rev0_1783913469458.pdf,4000083863 SM-ENTH-0062 rev.0 ENEOS SUPER FULLY SYN COMMONRAIL.pdf,master,true,2026-07-13 03:31:11.251623+00,yeanyeen,2025-09-23,1 x 24 L.,ENGINE OIL,ไม้,,4 years,I-602370083863
4351062b-e208-403e-ad20-0d7237f91097,D-0121,04,HONDA FINAL GEAR OIL-ND,ENEOS,40001665,drawing/D-0121_rev04_1784096082549.pdf,40001665 D-0121 rev.04 HONDA FINAL GEAR OIL-ND.pdf,drawing,true,2026-07-15 06:14:43.720632+00,yeanyeen,2025-03-12,0.18 x 24 L.,GEAR OIL,,75,,
445097e7-c960-4271-89d9-06390f49eb30,D-0403,01,ENEOS COMMONRAIL CK-4 10W30 (ไม่แถม),ENEOS,40001922,drawing/D-0403_rev01_1783931611074.pdf,40001922 D-0403 rev.01 ENEOS COMMONRAIL CK-4 10W30 (ไม่แถม).pdf,drawing,true,2026-07-13 08:33:31.9648+00,yeanyeen,2024-10-15,3 x 6 + 1 L.,,,18,,
44f0e253-c460-478f-adc7-2f37d9169a10,D-0380,00,ENEOS X PRIME 5W-40 SP/C3+POLO,ENEOS,40001838,drawing/D-0380_rev00_1783931595664.pdf,40001838 D-0380 rev.00 ENEOS X PRIME 5W-40 SP/C3+POLO.pdf,drawing,true,2026-07-13 08:33:16.492702+00,yeanyeen,2023-05-24,4 x 4 + 1 L.,ENGINE OIL,,20,,
47e3096c-1e26-4038-9173-376cbd046eca,D-0149,02,HONDA P. GOLD 4AT JASO MB 10W-30-ND (082323MBKL73),ENEOS,40001661,drawing/D-0149_rev02_1784096072273.pdf,40001661 D-0149 rev.02 HONDA P. GOLD 4AT JASO MB 10W-30-ND (082323MBKL73).pdf,drawing,true,2026-07-15 06:14:35.533339+00,yeanyeen,2021-07-14,0.7 x 12 L.,ENGINE OIL,,36,,
485344a9-7dda-4051-87a5-b6457d8fa50e,D-0355,02,Honda Protech Ultra MA 10W-40,ENEOS,40001786,drawing/D-0355_rev02_1784096107133.pdf,40001786 D-0355 rev.02 Honda Protech Ultra MA 10W-40.pdf,drawing,false,2026-07-15 06:15:08.192911+00,yeanyeen,2023-12-25,1 x 12 L.,ENGINE OIL,ไม้,12,,
48798762-520a-4ee3-b8f7-dcf5c814b1ed,D-0427,00,ENEOS PREMIUM FULLY SYN COMMONRAIL 5W-30,ENEOS,40001953,drawing/D-0427_rev00_1783928234434.pdf,40001953 D-0427 rev.00 ENEOS PREMIUM FULLY SYN COMMONRAIL 5W-30.pdf,drawing,true,2026-07-13 07:37:15.363925+00,yeanyeen,2025-02-26,1 x 12 L.,,พลาสติก,50,4 years,
4ae64eb1-0024-45fc-855f-fbf48f6e213e,D-0210,02,SUZUKI ECSTAR V5000 10W-40,ENEOS,40001445,drawing/D-0210_rev02_1784096732407.pdf,40001445 D-0210 rev.02 SUZUKI ECSTAR V5000 10W-40.pdf,drawing,false,2026-07-15 06:25:33.016933+00,yeanyeen,2021-05-25,1 x 24 L.,ENGINE OIL,,24,,
4b7c0262-a693-40b5-86d5-0760bdba11e1,D-0264,00,ENEOS X 5W-40 SQ,ENEOS,40002054,drawing/D-0264_rev00_1783993632437.pdf,40002054 D-0264 rev.00 ENEOS X 5W-40 SQ.pdf,drawing,true,2026-07-14 01:47:13.838155+00,yeanyeen,2026-02-23,4 x 4 + 1 L.,ENGINE OIL,,32,4 years,
4bbb40af-94ec-4e6f-996e-ccf075431d52,E-0093,00,PRO HONDA STANDARD MA 10W30 (EXPORT),ENEOS,40002002,drawing/E-0093_rev00_1783928243203.pdf,40002002 E-0093 rev.00 PRO HONDA STANDARD MA 10W30 (EXPORT).pdf,drawing,false,2026-07-13 07:37:24.660278+00,yeanyeen,2025-05-08,1 x 12 L.,ENGINE OIL,,55,,
4bc9666d-6f1a-41bb-9f43-de35b239ccbc,D-0304,01,ENEOS EURO FULLY SYN ACEA C3-16 5W-30 +POLO,ENEOS,40001640,drawing/D-0304_rev01_1784088584306.pdf,40001640 D-0304 rev.01 ENEOS EURO FULLY SYN ACEA C3-16 5W-30 +POLO.pdf,drawing,false,2026-07-15 04:09:45.355228+00,yeanyeen,2024-10-30,4 x 4 + 1 L.,ENGINE OIL,พลาสติก,24,2 years,
4d24c6b7-5304-4f43-ba52-be235253bef1,D-0376,00,ENEOS DIESEL PLUS CI-4 10W-30,ENEOS,40001809,drawing/D-0376_rev00_1784096121370.pdf,40001809 D-0376 rev.00 ENEOS DIESEL PLUS CI-4 10W-30.pdf,drawing,false,2026-07-15 06:15:23.010637+00,yeanyeen,2023-01-26,1 x 18 L.,ENGINE OIL,ไม้,20,,
4d754747-ba8e-4877-8b91-f168e66b748b,E-0020,01,ENEOS GEAR OIL GL-5 80W90-Export,ENEOS,40001433,drawing/E-0020_rev01_1784096724932.pdf,40001433 E-0020 rev.01 ENEOS GEAR OIL GL-5 80W90-Export.pdf,drawing,false,2026-07-15 06:25:25.542799+00,yeanyeen,2022-06-22,0.12 x 24 L.,GEAR OIL,,,,
